care_p,care_sent,fairness_p,fairness_sent,loyalty_p,loyalty_sent,authority_p,authority_sent,sanctity_p,sanctity_sent,emfd_hits,word_count,complaint_id
0.025275376185321278,-0.09411849421725302,0.02602911585573859,-0.04390870722442324,0.019736494987370956,-0.012816500007159433,0.022843928564291044,-0.03846678165814171,0.017234730199490456,-0.07837407397170676,94,396,7404085
0.037529165603154495,-0.11323577011644298,0.042319630098165535,-0.040826165534971454,0.027807925002939212,-0.032021957499161396,0.027948468189325112,-0.09390454460280524,0.028212114825402562,-0.07298983855933829,185,570,11068425
0.03180801219035762,-0.07980281666167163,0.037230863887933424,-0.053345384297873825,0.029651940779587615,-0.00041431355284920536,0.03016683542855159,-0.054705576440317066,0.027356474664232803,-0.07078845932049849,97,315,8303248
0.026627932677475576,-0.13210696054144622,0.0313444827077805,-0.037531693339285056,0.025896354503677582,-0.03475590305288579,0.025528285562654046,-0.048995276446386495,0.01867566345878449,-0.08934523963163435,147,539,2294740
0.02422157754238259,-0.10325427264304056,0.02908826605481923,-0.05249461513666245,0.01934093321135492,-0.0009621537614128004,0.019384369031562664,-0.06760120542397378,0.017945035714475734,-0.11889173701400695,69,265,12682915
0.033023586948205556,-0.09465717527395782,0.030399110353042675,-0.052725304361006545,0.02631171828146539,-0.005857531710368277,0.025187807820764706,-0.06546968576292128,0.022746190526892966,-0.06779223668028478,58,197,10660830
0.03188026679276634,-0.10597996485689655,0.03789381548248467,-0.07291411131687692,0.027082081660931585,-0.05695810702402467,0.025462056713148187,-0.07807276478566931,0.025400820157171478,-0.043413759710810504,32,119,1937673
0.02191209342418915,-0.10230991511566831,0.02884378314472868,-0.00799390419634588,0.0218743065869635,-0.011635227219851604,0.02455739652735294,-0.03890423295479289,0.014985304911675129,-0.09976497313035211,52,205,2643480
0.027751333321337227,-0.2438915936877049,0.03164826620607962,-0.12132414158905695,0.025227148600386634,-0.14231720842987458,0.029822207820777286,-0.11033416997192116,0.02323250669595991,-0.043065347649261815,21,73,9319115
0.02318734850934741,-0.13221741446253452,0.03222336943467759,-0.03861678582609608,0.021229247240974122,-0.022651020700715136,0.02457447374274683,-0.0295474913128228,0.017258896117970074,-0.002960040299818642,85,301,1804051
0.03340985536289067,-0.07646388101830592,0.033727532009958476,-0.050235920472911505,0.027082880756053095,-0.009788130922449432,0.024553258289070016,-0.05065888979450204,0.022048314366673857,-0.07817440914760594,51,185,2336406
0.022207871933169938,-0.12807047144730263,0.030645598323179257,-0.03492009054056813,0.02066528300334564,-0.029768456141715933,0.020955552065081276,-0.08413536581821275,0.015730008127455914,-0.118213416373557,36,136,5653038
0.023530813472035696,-0.09469359012763326,0.02551072785010373,-0.030248289885390005,0.02009674805425818,0.011945414567178991,0.017539745364917893,-0.09450195154020535,0.01905935562833678,-0.1345909781561824,36,151,7290181
0.024056367982973018,-0.11138887082734794,0.028903173932573648,0.002993378265142485,0.02519295749605522,-0.04255019068121534,0.026167460375651243,-0.04620109473093473,0.019564255036080887,-0.061875638932426036,236,841,5281671
0.02497459170240035,-0.05986089801216568,0.025878053072621046,-0.014456873701746009,0.021075219510286493,0.014791450829110415,0.020947267547971243,-0.05420116176484982,0.01884382929992878,-0.06032774491246428,190,751,2752182
0.0261234814075089,-0.17274578312753353,0.03332729157016397,-0.043689223560976535,0.021305905693759217,-0.04869598106313868,0.02025663854379857,-0.20166641405360747,0.02179557840814487,-0.19419191188841015,47,201,4661195
0.025987359508773424,-0.08966883180265477,0.028197876391476178,-0.050984787604604384,0.021883685538226973,-0.09072246707954015,0.029788300685163104,0.026866327898179485,0.016188432183379748,-0.06684589932464484,33,126,3086033
0.026373982790082993,-0.11319070904685849,0.0337214808679945,-0.038672995281875656,0.02628530398724037,-0.019761309576830945,0.027068488602623744,-0.017220094187983558,0.02125876243279306,-0.10761165164183731,41,145,1894794
0.026757881252798824,-0.04700775595832661,0.03605108939045437,-0.07125591413220314,0.02838565803908245,-0.05885153948039822,0.02902360925558687,-0.009903365787014656,0.019044358689508694,0.01556432099920903,30,89,2947552
0.03244161956030485,0.11021906738590947,0.03636254976350314,0.14568193977103822,0.030541547427564684,0.11787161352175896,0.03376282504081528,0.23295775066720908,0.028385439777413354,0.08923091680249576,19,65,7331626
0.026008517918020498,-0.07300700731432264,0.029321012844925193,-0.016262164622118512,0.023797505759615516,-0.007880520249982904,0.024639508576882886,-0.0395162133085693,0.02027691934414646,-0.04624980921483833,255,969,11059095
0.025235815543720768,-0.08060200374090944,0.03135585555015911,-0.008797056213442142,0.023574998772476433,-0.06140502942954962,0.028606087018705255,-0.055553718758005556,0.02086148645394793,-0.05939455609007885,124,473,17301295
0.022002386512853137,-0.09128808655814295,0.02465330154584978,-0.06923577544859436,0.01994650893439104,-0.054163061358777416,0.020301548266686877,-0.008337455006244799,0.01771134184406614,-0.08370310048945814,94,401,1552312
0.029816973327506498,-0.13897062465228704,0.03415540282303631,-0.033976011973420116,0.028124278922674672,-0.05939432691630033,0.03281094800498732,-0.06918423964524735,0.02410857203858984,-0.05064807371572759,94,313,1434776
0.03393389331468594,0.006312132233980877,0.03633953032421677,0.03918661656184225,0.03226910329328689,0.06447109826109546,0.02923885987845261,0.02109842478169222,0.02471319904845879,0.010938754648613169,174,580,1856542
0.021765802903687827,-0.01373454019049582,0.027608215541832026,-0.00846265140074212,0.019412432874457652,0.012990452438174755,0.020381432319346516,-0.012546499732228116,0.01723820912312706,-0.05481877949287894,55,246,3584958
0.0321376200440636,-0.02358797082064248,0.02837195222108589,0.09465049625375703,0.026642685181085007,0.06722541788408944,0.02596932439723878,0.006475396841378182,0.020969968991763736,-0.02757650973129933,30,124,1419703
0.01973627863971892,-0.04769088202445636,0.02259414361198268,0.036664240888919626,0.018827429720165812,-0.03890734980863769,0.02009176594484666,-0.020708758218656007,0.016146356532824025,-0.0655887521104581,27,122,2685644
0.04012219365274551,-0.14496936266239113,0.04014019554032564,-0.06466403223410572,0.03114305139757007,-0.11269922061702609,0.032750655370000464,-0.11651583017391677,0.028099074692739513,-0.13730111631076097,52,150,4421080
0.023391374042872587,-0.01602585811041744,0.02749510589485736,0.06272379628558575,0.016065559076053986,0.017532542326167723,0.020918208589029874,-0.019125016399968702,0.017285860236430393,0.000433803364126531,14,65,2940766
0.032366782422134144,-0.10804212173155334,0.032359894266053596,-0.07626566018326522,0.027615633667282043,-0.009298322988790174,0.023728408721399558,-0.07536380893735446,0.023237420267914307,-0.09145359885600589,21,76,8291111
0.038182930504753146,-0.11483675096233713,0.04385136514375225,-0.050475679386922274,0.028702638989560107,-0.029327186149523846,0.03064605143198131,-0.09702819093802319,0.03144535570115923,-0.12318385839769463,55,158,5191088
0.02826417764402454,-0.09460412612346226,0.03550070871867776,-0.04420523787983708,0.02478141964325751,-0.0632208182337209,0.027158190082919864,-0.043149820090380944,0.022137008362688813,-0.045279143634035235,108,367,2021388
0.02280110940264909,-0.16089614776678088,0.028076715575501208,-0.09261564776122629,0.0231754748250651,-0.07549133529762446,0.022318584598294836,-0.0850492688035207,0.018316297069208492,-0.1384084648997307,70,281,1486784
0.020045433109587337,-0.09206369194118041,0.0214134169072604,-0.052550660753120766,0.019424792919952177,-0.03104112075569433,0.017426196162702603,-0.05694798419926111,0.01630423329590803,-0.1446468027961344,23,115,3884183
0.027847578054280165,-0.08732195621785575,0.03209782250981539,-0.0087739003455773,0.02338977116404159,-0.013568305288106623,0.02603606500370067,-0.051079396130181746,0.021186693000637694,-0.028853064058500796,50,205,4064711
0.022893967828524094,-0.032492054917345296,0.02788834795904519,-0.018931910352335532,0.019791012361423502,-0.009977688337586827,0.0182491839750731,-0.014400528157083583,0.01914025179534449,-0.06102358482868176,75,352,2107357
0.031939952453992594,-0.12136324422181281,0.040468702744038854,-0.018459488206269786,0.02796563786214589,-0.014616921092185901,0.02829009404214116,-0.08211377791557507,0.022591116664129433,-0.11419040941163697,54,170,3041788
0.03206616978608832,-0.08276697868916802,0.030721248439359108,0.010934583705079135,0.0260651526739827,0.007229750335735504,0.024304706422911583,-0.0348887811163302,0.020779073601927833,-0.022803136163556344,21,76,3386227
0.03725033337099329,-0.12054221082637978,0.04992370551016974,-0.053975593100952894,0.031117235308438733,-0.04916603862556978,0.03139602182027022,-0.1141030498784129,0.029588656624250257,-0.10095374864019954,155,506,10642226
0.03284562935464104,-0.09302619931180998,0.04062128481529013,-0.025642472526592824,0.030100091555020216,-0.06650596562458966,0.031932215302716525,-0.08853203139975693,0.026462363381994865,-0.09615974624014655,45,144,3304219
0.02093879856092565,-0.12875321359918868,0.028327614500903396,-0.06350475033647374,0.023303270439665912,-2.6392604548988656e-06,0.02036040477098234,-0.017441841102722944,0.01729081077411105,-0.06735582698409606,38,167,13357175
0.02134420054057076,-0.10196813294627637,0.033810651599005793,-0.06734207100691514,0.024897117904113412,-0.008717567744852063,0.02592163147708583,-0.061374043796499786,0.01697309350701086,-0.0914576755801349,27,111,1706832
0.021317402806461713,-0.09699484557590195,0.022077918647733664,-0.08534876585078881,0.01644655595601093,-0.10886539844126866,0.020135405418465552,-0.050392784176662944,0.013902205431882192,-0.08739474025460137,55,258,19105245
0.01812178800916178,-0.09298362966066287,0.021778733456862136,-0.03957595485366893,0.018645032213249934,-0.04868808319399491,0.01959281179820543,-0.022531579003446055,0.01357068814576807,-0.09797108457952886,127,594,6207801
0.020864645815722362,-0.0824246730148725,0.02250453189531021,-0.026879425752577665,0.019003720407719003,-0.03810961568068751,0.01877645841914587,-0.04122104312517113,0.016478926000224096,-0.07231058940996314,167,770,1616628
0.05299735874393276,0.0479830084239596,0.04719998588182341,0.0188266017654985,0.03767610399210758,0.08967833954539116,0.03529000970304819,0.009350711272972422,0.031065238752182634,0.01606715078238562,26,70,3149341
0.03003414578761306,-0.11731027995139237,0.02848674663035168,-0.061358668606309334,0.023790021266186158,-0.03474425156548347,0.022964731706963348,-0.11412031581470634,0.022415041555514433,-0.11597397544430878,27,87,1946489
0.0222804872922492,-0.12834907355383865,0.024158728534298693,-0.06294698825348503,0.019573865116701155,-0.012056989865239712,0.01906165626250614,-0.06331581285881863,0.016198957901530996,-0.08510718712344655,139,655,3008093
0.029675270134755776,-0.1440169963939776,0.03262651581707245,-0.07057527804452522,0.022659843081181543,-0.0780960609357748,0.02517036995744785,-0.06722141644845431,0.019873110060153285,-0.05543662822551107,117,455,8095587
0.027339960701152962,-0.17221065265996807,0.03235423206763762,-0.10320879775338376,0.022989140633282237,-0.11187462915769372,0.027926677982289122,-0.1006413959074195,0.020711443644901142,-0.13497219960667753,80,303,4940627
0.02453935874854133,-0.06613297209268948,0.030858894957827503,0.00641869551519251,0.02210062352637731,-0.03372553268457499,0.02336772503920948,-0.046310080359246796,0.018626124074313168,-0.04373214743062282,168,657,1892189
0.0243148439275829,-0.07469031174144886,0.025422732896423193,-0.01875905324676522,0.019440260737370416,-0.016279348490094145,0.01900565488576063,-0.051848115960043066,0.017135674408931902,-0.051658759807253055,94,428,5529698
0.01896495734724857,-0.14372930431387537,0.024301454965580973,-0.042666133289694805,0.019793819600614104,-0.04559016992715557,0.01857573425565469,-0.07368260442874372,0.014794246722891004,-0.06806578295117209,65,284,8575310
0.019498576497725677,-0.13697214342692396,0.02350884796231552,-0.07470874971051995,0.018135599574074613,-0.009345534827218319,0.01750188655083004,-0.04662868372706563,0.017336192462096,-0.077687780044776,22,127,2997010
0.02717355264092272,-0.09328441168410044,0.03277059784982655,-0.06635746580757601,0.022308651734479313,-0.020585145915616547,0.02531519546180007,-0.0610959184255405,0.01800865049399937,-0.08387811727674557,58,252,18543463
0.028447566163894294,-0.0573984108805697,0.03598825925501977,-0.0013662747954632094,0.029140395612876152,0.046736370439847394,0.027510385778235398,0.006235383457107025,0.022748556260416275,-0.08653613915301768,69,227,4439979
0.025714369870511646,-0.10822548709301782,0.02705330224396371,-0.039698062149369,0.02092986563559544,-0.04389599044095541,0.022422267248370233,-0.05472711916068947,0.018268586626858978,-0.06525362803784755,134,519,5269055
0.033208633707303065,-0.12716915778870497,0.03495452025274175,-0.08819368124625064,0.026727270030922023,-0.07464831797087208,0.027842325796151583,-0.045423746584095044,0.023084424634603178,-0.07061563075699633,59,197,5555889
0.03342272794652995,-0.11170202806002114,0.041224583494872014,-0.02668165421029087,0.03123886991424715,-0.013561848746261781,0.028929985626176845,-0.006624789308361897,0.024791455959443785,-0.16606058931148213,15,45,12624818
0.022926281531095452,-0.05577643914344303,0.02269588219378383,-0.05747772134331141,0.022297188037396956,-0.023368818759731517,0.019071402998347736,-0.05231029495204869,0.015113536311061906,-0.13326109611700995,23,106,2041530
0.022968420387560414,-0.1197861834369492,0.030057540789266417,-0.0982801844899881,0.021642268473167893,-0.03705801866109637,0.0188874557072735,-0.024312018573956935,0.015359354040880511,-0.12340240015936446,30,133,7337518
0.032780770381803014,-0.05209647704234155,0.03574397721402193,-0.00018761919927908063,0.024989536313122947,0.00028133257873116105,0.027460004051882446,-0.014508670135881155,0.024784774891877293,-0.05213323182959151,117,409,1441443
0.018905131876147348,-0.10063219664006795,0.02090750330734143,-0.08384479804131936,0.01833502177463633,0.027996591255493593,0.01575141438996078,-0.046564195776507375,0.0145324541784161,-0.12142502171873533,29,170,9824513
0.03208976148808318,-0.10803944751522303,0.04126003437255991,-0.03879914411609854,0.026893348910201172,-0.06868438611621654,0.0272830577707011,-0.06863071377657473,0.027622403244760736,-0.14465486423636417,58,189,3488425
0.01954187805893844,-0.05514998685916736,0.025793882921395478,-0.013946627378161384,0.019047134456517956,0.007142483061783648,0.02010449011029815,-0.02853354692503344,0.013529687328719031,-0.05114591214807903,63,246,1749923
0.02181935202551249,0.037849701460349085,0.02274652062650844,0.012850293801823794,0.018482974231710695,0.05872024308602306,0.023562843938341856,0.053395044794798105,0.016703199607369004,0.0014285444709321434,147,619,3861978
0.029521661889414363,-0.06944529013075271,0.03399889742482184,-0.005637968728921439,0.02634431185382399,-0.013825109847009864,0.027177788392221357,-0.046285497591432447,0.02316658567776373,-0.09024311836559887,180,614,6903795
0.02757324999474022,-0.020414531949103542,0.03710781625167472,-0.018031231270547378,0.02423494401418276,0.06011352502004327,0.02517855053778551,-0.009212454281849077,0.02232338372008133,-0.03301653051595541,30,113,4925841
0.024267823577220717,-0.03812747629924355,0.028469939189476767,-0.02121052352569816,0.01804751745411417,-0.01606871834023463,0.018953089033821483,-0.13220968730955865,0.01605307165874273,-0.00872134879009879,12,71,2083843
0.02196068283683951,-0.1326028185209952,0.028834816383187478,-0.00030804418017667983,0.020470946838136703,-0.050909506667338074,0.01983566246633204,-0.040460335288091495,0.01573632641051969,-0.0910351542371036,42,177,2036303
0.050919949577528614,-0.07576347685673514,0.051706833062223095,-0.012693411960939701,0.03655031442853424,0.03851361760290389,0.031039783495809103,-0.028056410314942628,0.025854501305790534,-0.027700501589808028,14,44,12853865
0.0217843550650112,-0.1502164063499993,0.023262375782725064,-0.07995575393920247,0.019791939245631867,-0.03229297592659957,0.02115329743360177,-0.04635914476857126,0.015991549745888563,-0.024512209508595242,70,276,2833666
0.023773242891457595,-0.07271168430580911,0.026532282600333613,-0.02110289427912992,0.022140886484825113,-0.013800675899857284,0.02425843871534277,-0.021203489946388786,0.017900735502305618,-0.05461879452981143,180,687,1880945
0.023157133597876797,-0.10031419512916336,0.02683271697960969,-0.020445516396815452,0.02225451857417362,-0.02580331192534129,0.022490484882166005,-0.03207304301136465,0.017250532928540372,-0.055724702312325326,260,1022,6301981
0.02610740771328437,-0.08889251736227827,0.028281552412256772,-0.07678260556558746,0.022324708328346776,-0.05909405588708148,0.021066372571206346,-0.07495135457370397,0.02181255741158643,-0.09323076107082992,44,192,1751307
0.029208277432326017,-0.08834251879156509,0.03181067089810603,-0.03406975945016578,0.025896051248486797,-0.021833283974925715,0.02652983117652645,-0.04765155492830325,0.022121883780961485,-0.09405500018770412,158,523,2791457
0.02753578306309771,0.029483138296098825,0.03138143998095642,0.08593883607984085,0.024676134476635365,0.041662839302594935,0.027660994045611047,0.07399745597391844,0.020933181313942097,0.0013649232455346751,47,166,4228598
0.028367896567161217,-0.12367191972711787,0.032610849801734475,-0.005766720747982351,0.02504844028865976,-0.03823162097503739,0.02858693649398082,-0.07140971163954031,0.021054811043371396,-0.0957390229790334,129,483,7130408
0.023821655672970586,-0.11197839396682688,0.03328908882575322,-0.02821358870144738,0.022826883387992047,-0.004415578455373527,0.023832049551577333,-0.05444573355889827,0.021090579016551796,-0.07307849139457034,55,214,3596008
0.02624491838048172,-0.15324060165122871,0.02990397611669233,-0.0605922779443544,0.023000699467772463,-0.09219190887320862,0.02397264281370764,-0.11979255536776309,0.020007042161233717,-0.09497635756041985,38,162,4321406
0.02415231466509895,-0.12199286938751559,0.029828749740508174,-0.04179597796101202,0.02084672151806735,-0.0868960259605602,0.024143126082126713,-0.06860842178883028,0.019814649042331448,-0.07351511115851926,72,303,12318178
0.02557401700469999,-0.09118701335640947,0.03296290372585526,-0.0315495442766839,0.024079376885946475,-0.040025362973280694,0.02817861783317748,-0.03927369296313493,0.020133275933523084,-0.06361122542905288,94,369,4046931
0.02795094046765308,-0.1460055025106679,0.033005055168260834,-0.08591772255401706,0.022154825485875225,-0.06860981135178004,0.02611834814810868,-0.061808308190601124,0.016986535639522054,-0.02394247157175728,21,70,1695209
0.023347540905758826,-0.11393936402683086,0.022841885896761067,-0.033959185464342026,0.018518053520248413,-0.004697314609963847,0.016703927515950578,-0.06473504847043897,0.015663647739639824,-0.09196799125210903,93,427,2874994
0.02564419341861345,-0.17858566766910167,0.03018348751122038,-0.025669397250397855,0.024648505987222763,-0.04630370628620779,0.023158494178711138,-0.06980055671062385,0.019070134264624852,-0.12978641213561026,179,678,15881910
0.020587531562847067,-0.09104146714652953,0.026560277673841563,0.006668997470694213,0.02050925796129859,0.04458386678118548,0.022796911055287954,0.010954899699418326,0.0156223127735695,-0.024866060370751248,63,260,4929598
0.02623581432899912,-0.08113305364686704,0.03140241094460983,0.0001472657714909367,0.0245273921026818,0.018473955495242222,0.02710548010843641,0.0002728549954692263,0.021206183253791224,-0.029542074453326798,205,714,7251753
0.03349676586669446,-0.09573608304337873,0.0391748485201459,-0.05080910047170947,0.02415643427444431,-0.04312399852076254,0.02713177958446418,-0.08484083999223235,0.026373800843190534,-0.0801581686910744,67,239,16466880
0.031097282275751443,-0.06137490136253371,0.035413346036299045,-0.060458343520886484,0.0263924184206527,-0.04287134926955448,0.02822334718833666,-0.062435638973583424,0.021991014400175868,-0.10891883777804454,42,174,5147678
0.02510656834597347,-0.13278920782423512,0.025978243926880338,-0.09590374455787709,0.024167885376891563,0.0037615673992956893,0.02137065258641056,-0.026523713559878353,0.016181463238932058,-0.07862714854410446,12,48,8607914
0.015213278680074174,-0.05573818821663649,0.02138322399752514,-0.05010254018969534,0.014264327985293502,0.05606348495494274,0.015061121858600136,-0.021771324774929216,0.012585456234506564,-0.05967433417010342,13,69,5221414
0.03044105720551639,-0.1066071740638776,0.03045713599714287,-0.057615014385443634,0.029464147519140345,-0.0719794327255119,0.026176727805381318,-0.09507652546350391,0.022267580211325588,-0.059634051474968114,88,306,1404505
0.03247003368318808,-0.1081982141760134,0.03538761195654725,-0.04212984031600482,0.027186144243786094,-0.02083011506806351,0.02556364412641205,-0.07387349316277314,0.023878413514935148,-0.08920484126675732,83,267,2797399
0.03607802456894786,-0.11818549278421964,0.040735327877723784,-0.06867401128688054,0.030972720872639754,-0.019486648126211526,0.03160649796742552,-0.06543867397511542,0.030749125095841674,-0.08257895006230684,196,605,2958797
0.021592571462326942,-0.19617270862996836,0.025671318096919978,-0.16320408573168738,0.01934888928527907,-0.12899469254070098,0.021995614269366488,-0.12616649257561174,0.01769132382201585,-0.16833735942429284,39,202,2665682
0.025558970104936057,-0.1060220344582254,0.031861579156176115,-0.016897069402414755,0.023547876627045775,0.029964106194384204,0.02466811774599748,-0.09209987776692863,0.019814801156156154,-0.07541786408062158,89,320,3791030
0.021813754612207213,-0.22438363502238498,0.02789258973490838,-0.0044762077129859605,0.015587927803983423,-0.13495890785436446,0.02300961842325581,-0.05747427609668911,0.015883794756562365,-0.14062187601461038,20,76,2974781
0.016624895526683434,-0.07879609672125346,0.023994795618507012,0.01738570324882486,0.017297920622895147,-0.05847255753627673,0.019036301890719354,-0.03067599364173705,0.01670669899049218,0.034119172080228174,19,99,8304080
0.026143827457795,-0.07803872682684923,0.033609824660031526,0.012821687820007453,0.02122771055699177,0.03344023454666216,0.022370261440738753,-0.013382728174092242,0.017814773622314328,-0.04530901352915015,71,287,2961314
0.029872120380096456,-0.034089194684071046,0.03909491493656617,-0.015055333555448903,0.025620796978932936,0.019170046841122338,0.025988853112131425,-0.01448853331730588,0.024135401247987017,-0.03198186218832123,58,205,6453354
0.019123609109232737,-0.0830316176017888,0.023235433724159597,-0.05721056503533993,0.01945202901471806,-0.008621020524254067,0.019959961900072692,-0.030921029688833552,0.015921979753496,0.03158528198351983,42,177,2435204
0.03391725131658373,-0.0549222097750092,0.03987637614644147,-0.003054209826684409,0.03383370595863033,-0.00471068440307683,0.03445608399071024,-0.06842300124760504,0.031936227665761756,-0.04426585352850735,40,122,1433973
0.02122333980294386,-0.1064093447302202,0.022904989089983643,-0.026489301766244353,0.019332356838330914,0.005271684915801418,0.01866970401652335,-0.015269484326398148,0.014912057888041787,-0.07176755978743117,42,192,7758346
0.025749808387533865,-0.10532912097572415,0.031333561094492424,-0.02803314886719053,0.02197723653147097,-0.011348037945144794,0.021926527857109624,-0.05144376799780919,0.01634801167654537,-0.07074146856035275,139,567,1676627
0.020485540760786885,-0.08834764244447195,0.02568984670225508,-0.020289183438631314,0.018932250389764014,0.008481499288531176,0.018798355624665843,-0.04310462780932441,0.016248712374749605,-0.04193640650194281,277,1368,4091370
0.022045681804517957,-0.1554902454003628,0.02356727264068191,-0.05658226306924385,0.020435940474794037,-0.08764515007091875,0.019529985463208263,-0.08810722855209134,0.01658181222315863,-0.11398106248915861,55,248,4868427
0.02397526025719443,-0.0902054137037457,0.02929017813305528,-0.006914389205826789,0.021554184827793615,0.029183671947802938,0.022018769183875443,-0.02969745536877505,0.020578928139348567,-0.07646306798934023,54,200,7679883
0.030296463306278852,-0.08243387064480498,0.03778573499911393,-0.007295170042547376,0.026160702941168505,-0.040125098613864915,0.02895871962011074,-0.044675673347132204,0.025355892598947837,-0.01949424276978257,96,341,2476191
0.02899970947069002,-0.09864812223558865,0.03276935016592455,-0.028550638755334076,0.025627239416275968,-0.0028665478331218893,0.02414231366733349,-0.07047845727107904,0.020708354880241496,-0.06157510820657065,97,349,9334976
0.02291503575719123,-0.12164135200434353,0.02862777721923377,-0.02849003027942974,0.02188356092223085,-0.08405403975818797,0.023587914264684193,-0.08376125818832769,0.017042227327979057,-0.11771115084908146,42,184,16624177
0.03192188284836257,-0.10327009849617828,0.03803743300927784,-0.04499836974081137,0.028143017554473276,-0.06763194979545405,0.02377854725666463,-0.121670098626857,0.02424097426875095,-0.16558296115330084,44,155,7622311
